Release_ID,Market,Release Date,Opening,Gross
gr1801933317,Venezuela,"Aug 14, 2009","$287,100","$2,636,592"
gr1801933317,Austria,"Jul 30, 2009","$429,861","$3,362,562"
gr1801933317,Belgium,"Jun 17, 2009","$457,149","$2,959,665"
gr1801933317,Bulgaria,"Jun 26, 2009","$51,947","$184,526"
gr1801933317,Croatia,"Jul 30, 2009","$33,169","$203,171"
gr1801933317,Czech Republic,"Jul 16, 2009",–,"$418,690"
gr1801933317,Denmark,"Aug 14, 2009","$329,870","$1,604,504"
gr1801933317,East Africa,"Aug 7, 2009","$23,263","$98,735"
gr1801933317,Egypt,"Jun 24, 2009","$24,473","$295,599"
gr1801933317,Estonia,"Jul 17, 2009","$21,012","$219,258"
gr1801933317,Finland,"Aug 7, 2009","$70,157","$494,545"
gr1801933317,France,"Sep 23, 2009","$2,313,351","$6,890,722"
gr1801933317,Germany,"Jul 30, 2009","$4,652,040","$18,505,527"
gr1801933317,Ghana,"Jun 19, 2009","$4,623","$33,280"
gr1801933317,Greece,"Jun 25, 2009","$435,319","$1,196,317"
gr1801933317,Hungary,"Jun 18, 2009","$203,960","$1,462,262"
gr1801933317,Iceland,"Jul 29, 2009","$37,130","$229,159"
gr1801933317,Israel,"Jun 18, 2009","$202,723","$1,241,817"
gr1801933317,Italy,"Sep 3, 2009","$1,424,464","$6,416,839"
gr1801933317,Latvia,"Jul 10, 2009","$16,913","$219,141"
gr1801933317,Lebanon,"Jun 18, 2009","$29,319","$451,263"
gr1801933317,Lithuania,"Jun 19, 2009","$29,339","$162,068"
gr1801933317,Netherlands,"Jun 18, 2009","$517,490","$4,433,562"
gr1801933317,Nigeria,"Jun 19, 2009","$29,733","$160,573"
gr1801933317,Norway,"Aug 14, 2009","$307,477","$1,428,945"
gr1801933317,Poland,"Jun 19, 2009","$483,758","$2,665,046"
gr1801933317,Portugal,"Jul 9, 2009","$258,339","$1,726,132"
gr1801933317,Romania,"Aug 14, 2009",–,"$610,169"
gr1801933317,Serbia and Montenegro,"Jul 23, 2009",–,"$111,960"
gr1801933317,Slovakia,"Aug 13, 2009",–,"$276,005"
gr1801933317,Slovenia,"Jul 30, 2009","$37,308","$369,835"
gr1801933317,South Africa,"Jul 10, 2009","$383,030","$2,631,303"
gr1801933317,Spain,"Jul 9, 2009","$1,366,747","$5,959,363"
gr1801933317,Sweden,"Jun 24, 2009","$182,425","$2,267,209"
gr1801933317,Switzerland,"Jul 30, 2009","$447,808","$1,462,989"
gr1801933317,Turkey,"Jun 19, 2009","$140,390","$747,267"
gr1801933317,Ukraine,"Jul 9, 2009","$305,263","$927,675"
gr1801933317,United Arab Emirates,"Jun 18, 2009","$297,785","$1,009,865"
gr1801933317,United Kingdom,"Aug 7, 2009","$1,259,681","$19,239,235"
gr1801933317,Domestic,"Jun 19, 2009","$33,627,598","$163,958,031"
gr1696027141,Australia,"Mar 7, 2002",–,"$10,368,890"
gr1696027141,Japan,"Mar 30, 2002","$1,804,794","$14,286,836"
gr1696027141,New Zealand,"Mar 21, 2002",–,"$1,423,731"
gr1696027141,South Korea,"Feb 22, 2002",–,"$6,140,813"
gr1696027141,Taiwan,,"$154,655","$1,072,921"
gr1696027141,Argentina,"Feb 21, 2002",–,"$1,512,073"
gr1696027141,Brazil,"Feb 12, 2002",–,"$5,767,213"
gr1696027141,Mexico,"Mar 1, 2002",–,"$7,786,598"
gr1696027141,Austria,"Mar 1, 2002","$188,872","$1,645,762"
gr1696027141,Bulgaria,"May 3, 2002","$29,174","$103,997"
gr1696027141,Czech Republic,"Feb 21, 2002","$34,757","$444,889"
gr1696027141,Finland,"Feb 15, 2002",–,"$1,234,451"
gr1696027141,France,"Feb 13, 2002",–,"$3,706,550"
gr1696027141,Germany,"Feb 28, 2002",–,"$13,641,360"
gr1696027141,Hungary,"Feb 28, 2002",–,"$402,672"
gr1696027141,Italy,"Feb 22, 2002",–,"$12,260,691"
gr1696027141,Netherlands,"Feb 21, 2002",–,"$2,548,342"
gr1696027141,Norway,"Mar 1, 2002",–,"$656,352"
gr1696027141,South Africa,"Mar 15, 2002","$221,805","$1,154,472"
gr1696027141,Spain,"Feb 22, 2002",–,"$10,359,805"
gr1696027141,Turkey,,"$16,693","$1,999,236"
gr1696027141,United Kingdom,"Feb 22, 2002","$266,573","$11,566,132"
gr1696027141,Domestic,"Dec 21, 2001","$367,151","$170,742,341"
gr2048348677,Hong Kong,"Feb 28, 2006",–,"$1,225,060"
gr2048348677,Norway,,–,"$2,023,856"
gr1817006597,Australia,"Apr 4, 1985",–,"$2,155,670"
gr1817006597,Hong Kong,"Feb 17, 1985",–,"$426,841"
gr1817006597,India,,–,"$21,694"
gr1817006597,Japan,"Apr 27, 1985",–,"$4,148,250"
gr1817006597,Malaysia,"Mar 21, 1985",–,"$60,515"
gr1817006597,New Zealand,"Apr 4, 1985",–,"$121,545"
gr1817006597,Philippines,"Jun 5, 1985",–,"$60,107"
gr1817006597,Singapore,"Feb 20, 1985",–,"$229,653"
gr1817006597,Taiwan,"Mar 29, 1985",–,"$321,649"
gr1817006597,Thailand,"May 4, 1985",–,"$183,963"
gr1817006597,Argentina,"May 2, 1985",–,"$538,500"
gr1817006597,Brazil,"Apr 25, 1985",–,"$1,632,952"
gr1817006597,Central America+,"Apr 24, 1985",–,"$107,139"
gr1817006597,Chile,"May 20, 1985",–,"$123,769"
gr1817006597,Colombia,"Mar 28, 1985",–,"$140,256"
gr1817006597,Dominican Republic,"Apr 4, 1985",–,"$49,275"
gr1817006597,Ecuador,"Mar 27, 1985",–,"$89,499"
gr1817006597,Lesser Antilles,"Apr 25, 1985",–,"$92,312"
gr1817006597,Mexico,"Jun 13, 1985",–,"$569,494"
gr1817006597,Peru,"May 9, 1985",–,"$148,134"
gr1817006597,Uruguay,"May 9, 1985",–,"$32,353"
gr1817006597,Venezuela,"Mar 27, 1985",–,"$394,694"
gr1817006597,Austria,"Mar 29, 1985",–,"$285,542"
gr1817006597,Belgium,"Mar 27, 1985",–,"$386,320"
gr1817006597,Denmark,"Mar 8, 1985",–,"$366,151"
gr1817006597,Egypt,"Jan 10, 1986",–,"$12,057"
gr1817006597,Finland,"Mar 15, 1985",–,"$229,656"
gr1817006597,France,"Mar 27, 1985",–,"$2,967,437"
gr1817006597,Germany,"Apr 4, 1985",–,"$1,958,319"
gr1817006597,Greece,"Mar 21, 1985",–,"$92,984"
gr1817006597,Israel,"Feb 15, 1985",–,"$262,855"
gr1817006597,Italy,"Mar 1, 1985",–,"$1,115,481"
gr1817006597,Lebanon,"Apr 6, 1985",–,"$17,542"
gr1817006597,Netherlands,"Apr 4, 1985",–,"$778,533"
gr1817006597,Norway,"Apr 18, 1985",–,"$444,497"
gr1817006597,Portugal,"Mar 1, 1985",–,"$111,124"
gr1817006597,South Africa,"Apr 26, 1985",–,"$544,360"
gr1817006597,Spain,"Mar 29, 1985",–,"$657,102"
gr1817006597,Sweden,"Feb 15, 1985",–,"$1,188,696"
gr1817006597,Switzerland,"Apr 3, 1985",–,"$406,369"
gr1817006597,United Kingdom,"Jan 25, 1985",–,"$1,382,048"
gr1817006597,Domestic,"Dec 5, 1984","$15,214,805","$234,760,478"
gr1679839749,Domestic,"Jul 25, 1997","$37,132,505","$172,956,409"
gr4233646597,China,,–,"$53,090,000"
gr4233646597,Australia,"Aug 30, 2012","$3,058,858","$8,490,452"
gr4233646597,Hong Kong,"Sep 13, 2012","$522,658","$1,664,597"
gr4233646597,India,"Aug 24, 2012","$1,802,653","$1,802,653"
gr4233646597,Japan,"Oct 20, 2012","$2,112,912","$9,119,887"
gr4233646597,Malaysia,"Aug 16, 2012","$1,365,322","$5,027,237"
gr4233646597,New Zealand,"Aug 30, 2012","$354,142","$1,002,156"
gr4233646597,Philippines,"Aug 16, 2012","$957,854","$2,276,039"
gr4233646597,Russia/CIS,"Aug 16, 2012","$8,116,191","$17,937,429"
gr4233646597,Singapore,"Aug 16, 2012","$982,183","$2,661,665"
gr4233646597,South Korea,"Sep 6, 2012","$1,574,234","$2,661,741"
gr4233646597,Thailand,"Aug 16, 2012","$686,304","$1,760,301"
gr4233646597,Argentina,"Aug 16, 2012","$752,544","$2,191,925"
gr4233646597,Bolivia,"Aug 23, 2012","$35,936","$216,928"
gr4233646597,Brazil,"Aug 31, 2012","$3,705,999","$16,370,725"
gr4233646597,Chile,"Oct 11, 2012","$147,690","$395,089"
gr4233646597,Mexico,"Aug 17, 2012","$3,221,470","$10,828,854"
gr4233646597,Peru,"Aug 23, 2012","$429,783","$2,036,020"
gr4233646597,Uruguay,"Oct 5, 2012","$25,744","$59,840"
gr4233646597,Venezuela,"Dec 14, 2012","$198,519","$627,749"
gr4233646597,Austria,"Aug 30, 2012","$611,378","$2,004,259"
gr4233646597,Belgium,"Aug 22, 2012","$815,752","$2,678,030"
gr4233646597,Bulgaria,"Aug 24, 2012","$65,336","$336,734"
gr4233646597,Croatia,"Aug 16, 2012","$58,524","$255,673"
gr4233646597,Czech Republic,"Sep 6, 2012","$234,411","$836,015"
gr4233646597,Denmark,"Aug 30, 2012","$446,532","$1,418,178"
gr4233646597,Finland,"Aug 17, 2012","$378,404","$1,289,948"
gr4233646597,France,"Aug 22, 2012","$6,078,277","$15,825,283"
gr4233646597,Germany,"Aug 30, 2012","$3,724,824","$12,133,346"
gr4233646597,Greece,"Aug 16, 2012","$249,704","$816,536"
gr4233646597,Hungary,"Aug 30, 2012","$240,133","$775,832"
gr4233646597,Iceland,"Aug 22, 2012","$59,698","$231,512"
gr4233646597,Italy,"Aug 17, 2012","$1,929,837","$7,022,081"
gr4233646597,Lebanon,"Aug 16, 2012","$114,140","$560,668"
gr4233646597,Netherlands,"Aug 16, 2012","$561,064","$2,955,415"
gr4233646597,Nigeria,"Aug 17, 2012",–,"$102,004"
gr4233646597,Norway,"Aug 17, 2012","$595,417","$1,894,309"
gr4233646597,Poland,"Aug 24, 2012","$367,727","$1,389,600"
gr4233646597,Portugal,"Aug 15, 2012","$520,923","$2,048,281"
gr4233646597,Serbia and Montenegro,"Aug 16, 2012","$17,077","$93,809"
gr4233646597,Slovakia,"Sep 6, 2012","$64,661","$232,699"
gr4233646597,Slovenia,"Aug 16, 2012","$27,027","$185,188"
gr4233646597,Spain,"Aug 24, 2012","$2,382,384","$7,168,633"
gr4233646597,Sweden,"Aug 22, 2012","$366,471","$1,299,171"
gr4233646597,Turkey,"Aug 17, 2012","$542,041","$3,067,931"
gr4233646597,Ukraine,"Aug 16, 2012","$615,701","$1,355,003"
gr4233646597,United Arab Emirates,"Aug 16, 2012","$540,231","$2,487,314"
gr4233646597,United Kingdom,"Aug 17, 2012","$3,116,445","$9,686,288"
gr4233646597,Domestic,"Aug 17, 2012","$28,591,370","$85,028,192"
gr2524795397,Australia,"Jan 1, 2006","$646,534","$10,033,503"
gr2524795397,Hong Kong,"Dec 24, 2005",–,"$1,997,675"
gr2524795397,Japan,"Dec 23, 2005","$2,588,964","$22,295,952"
gr2524795397,New Zealand,"Dec 26, 2005","$136,004","$1,286,993"
gr2524795397,Russia/CIS,"Nov 4, 2005","$1,077,270","$2,411,140"
gr2524795397,South Korea,"Jan 26, 2006",–,"$3,101,125"
gr2524795397,Taiwan,"Nov 5, 2005","$346,998","$1,088,083"
gr2524795397,Thailand,"Dec 1, 2005","$401,100","$805,400"
gr2524795397,Argentina,"Dec 8, 2005","$682,220","$2,316,024"
gr2524795397,Brazil,"Nov 11, 2005",–,"$4,512,411"
gr2524795397,Chile,"Dec 7, 2005",–,"$1,197,922"
gr2524795397,Mexico,"Jan 26, 2006",–,"$11,352,998"
gr2524795397,Austria,"Jan 26, 2006",–,"$2,403,889"
gr2524795397,Belgium,"Nov 9, 2005",–,"$2,179,660"
gr2524795397,Bulgaria,"Nov 4, 2005",–,"$34,174"
gr2524795397,Czech Republic,"Nov 10, 2005","$59,213","$363,495"
gr2524795397,Denmark,"Feb 10, 2006",–,"$3,030,923"
gr2524795397,Egypt,"Dec 21, 2005",–,"$15,983"
gr2524795397,Finland,"Jan 27, 2006",–,"$975,688"
gr2524795397,France,"Nov 23, 2005",–,"$14,704,069"
gr2524795397,Germany,"Jan 26, 2006","$3,307,239","$11,942,994"
gr2524795397,Iceland,,–,"$210,335"
gr2524795397,Italy,"Dec 2, 2005","$2,024,257","$8,983,961"
gr2524795397,Lebanon,"Dec 1, 2005","$17,315","$86,845"
gr2524795397,Netherlands,"Nov 17, 2005","$361,640","$2,316,917"
gr2524795397,Norway,"Jan 27, 2006","$673,492","$3,173,658"
gr2524795397,Poland,"Nov 11, 2005","$894,229","$3,285,419"
gr2524795397,Romania,,–,"$42,696"
gr2524795397,Serbia and Montenegro,,–,"$28,766"
gr2524795397,Slovakia,"Nov 17, 2005","$54,740","$143,951"
gr2524795397,South Africa,"Nov 4, 2005",–,"$1,144,013"
gr2524795397,Spain,"Nov 18, 2005","$2,780,193","$11,077,762"
gr2524795397,Sweden,"Feb 3, 2006","$1,047,340","$4,805,503"
gr2524795397,Switzerland,"Dec 8, 2005",–,"$2,198,437"
gr2524795397,Turkey,"Dec 9, 2005","$471,900","$1,360,714"
gr2524795397,Ukraine,,–,"$171,813"
gr2524795397,United Arab Emirates,,–,"$256,115"
gr2524795397,United Kingdom,"Feb 10, 2006","$3,969,325","$23,557,158"
gr2524795397,Domestic,"Nov 4, 2005","$40,049,778","$135,386,665"
gr2353418757,Domestic,"Dec 23, 1997","$12,606,928","$148,478,011"
gr586109445,Australia,"Nov 18, 2004",–,"$7,533,119"
gr586109445,Hong Kong,"Dec 23, 2004",–,"$960,417"
gr586109445,Japan,"Nov 27, 2004","$1,759,706","$9,893,258"
gr586109445,Malaysia,"Dec 2, 2004",–,"$650,197"
gr586109445,New Zealand,"Nov 18, 2004",–,"$818,731"
gr586109445,Russia/CIS,"Dec 23, 2004","$239,503","$1,345,900"
gr586109445,South Korea,"Dec 24, 2004",–,"$3,164,304"
gr586109445,Taiwan,"Dec 9, 2004","$205,419","$2,100,000"
gr586109445,Thailand,"Dec 22, 2004","$192,200","$393,200"
gr586109445,Argentina,"Dec 9, 2004","$160,862","$1,039,399"
gr586109445,Brazil,"Nov 26, 2004",–,"$1,900,000"
gr586109445,Chile,"Dec 8, 2004",–,"$596,305"
gr586109445,Colombia,"Nov 26, 2004",–,"$152,000"
gr586109445,Mexico,"Nov 26, 2004",–,"$8,168,412"
gr586109445,Peru,"Dec 2, 2004",–,"$91,000"
gr586109445,Puerto Rico,"Nov 26, 2004",–,"$219,000"
gr586109445,Austria,"Nov 25, 2004",–,"$1,098,186"
gr586109445,Belgium,"Dec 9, 2004",–,"$2,059,243"
gr586109445,Bulgaria,"Dec 24, 2004","$9,020","$41,029"
gr586109445,Czech Republic,"Dec 9, 2004","$30,417","$161,336"
gr586109445,Denmark,"Dec 3, 2004",–,"$1,024,761"
gr586109445,Egypt,"Dec 22, 2004",–,"$18,449"
gr586109445,Finland,"Dec 3, 2004",–,"$396,759"
gr586109445,France,"Dec 2, 2004",–,"$11,277,362"
gr586109445,Germany,"Nov 25, 2004","$2,159,185","$10,046,849"
gr586109445,Greece,"Dec 10, 2004","$295,500","$1,382,050"
gr586109445,Hungary,"Dec 9, 2004","$54,731","$251,351"
gr586109445,Iceland,"Dec 3, 2004",–,"$178,905"
gr586109445,Israel,"Dec 9, 2004",–,"$481,175"
gr586109445,Italy,"Dec 3, 2004","$1,467,954","$5,528,367"
gr586109445,Lebanon,"Dec 23, 2004",–,"$77,104"
gr586109445,Netherlands,"Dec 9, 2004",–,"$1,460,712"
gr586109445,Norway,"Dec 10, 2004","$299,246","$1,325,666"
gr586109445,Poland,"Dec 3, 2004","$217,980","$1,558,560"
gr586109445,Portugal,"Dec 5, 2004",–,"$796,211"
gr586109445,South Africa,"Nov 26, 2004","$174,702","$268,500"
gr586109445,Spain,"Dec 3, 2004","$1,166,412","$7,170,277"
gr586109445,Sweden,"Dec 10, 2004",–,"$980,360"
gr586109445,Switzerland,"Nov 26, 2004",–,"$1,260,299"
gr586109445,Turkey,"Jan 14, 2005","$200,940","$1,025,349"
gr586109445,United Kingdom,"Dec 3, 2004","$203,366","$23,548,686"
gr586109445,Domestic,"Nov 10, 2004","$23,323,463","$162,775,358"
gr602886661,Australia,"Dec 1, 2005",–,"$278,993"
gr602886661,South Korea,"Dec 23, 2005",–,"$670,662"
gr602886661,Czech Republic,"Dec 15, 2005","$1,850","$1,900"
gr602886661,Slovakia,"Dec 9, 2005",–,"$58,328"
gr602886661,Domestic,"Nov 23, 2005","$1,222,220","$10,900,597"
gr552555013,Russia/CIS,"Jan 11, 2007",–,"$15,837"
gr552555013,United Kingdom,"Nov 23, 2006",–,"$808,452"
gr552555013,Domestic,"Nov 17, 2006","$108,656","$2,940,722"
gr569332229,Mexico,"Dec 5, 2007",–,"$46,013"
gr569332229,Spain,"Dec 5, 2007",–,"$45,133"
gr569332229,Domestic,"Oct 5, 2007","$1,968","$2,483,757"
gr653218309,Domestic,"Nov 21, 2008","$42,718","$1,705,694"
gr669995525,Domestic,"Nov 6, 2009","$2,957","$514,354"
gr619663877,Taiwan,,"$6,429","$41,303"
gr619663877,Uruguay,,–,"$57,419"
gr619663877,Croatia,,–,"$68,908"
gr619663877,Lithuania,,–,"$18,494"
gr619663877,Romania,,–,"$48,106"
gr619663877,Serbia and Montenegro,,–,"$31,247"
gr619663877,Spain,,"$78,497","$860,001"
gr619663877,Domestic,"Dec 3, 2010","$80,505","$672,796"
gr636441093,Domestic,"Nov 25, 2011","$55,299","$711,168"
gr988762629,Domestic,"Nov 21, 2012","$73,514","$669,289"
gr1005539845,Domestic,"Nov 9, 2013",–,"$493,776"
gr955208197,Domestic,"Nov 1, 2014",–,"$139,055"
gr971985413,Domestic,"Nov 19, 2015",–,"$846,602"
gr1055871493,Domestic,"Nov 11, 2016",–,"$765,154"
gr1072648709,Domestic,"Nov 17, 2017","$1,321","$875,150"
gr1022317061,Domestic,"Nov 2, 2018",–,"$731,018"
gr527520261,China,"Nov 4, 2015","$13,281,620","$29,575,097"
gr527520261,Australia,"Sep 11, 2015","$2,528,162","$9,812,639"
gr527520261,Hong Kong,"Sep 10, 2015","$2,048,939","$4,560,290"
gr527520261,India,"Sep 25, 2015","$558,920","$783,515"
gr527520261,Japan,"Oct 23, 2015","$900,548","$3,382,867"
gr527520261,Malaysia,"Sep 10, 2015","$1,984,280","$5,471,489"
gr527520261,Mongolia,"Sep 25, 2015",–,"$30,127"
gr527520261,New Zealand,"Sep 11, 2015","$460,024","$1,684,731"
gr527520261,Philippines,"Sep 9, 2015","$1,353,269","$3,903,354"
gr527520261,Russia/CIS,,"$587,302","$8,901,034"
gr527520261,Singapore,"Sep 10, 2015","$1,514,352","$3,274,597"
gr527520261,South Korea,"Sep 18, 2015",–,"$19,066,066"
gr527520261,Taiwan,"Sep 9, 2015","$2,301,672","$6,760,750"
gr527520261,Thailand,"Sep 17, 2015","$1,243,761","$2,583,030"
gr527520261,Vietnam,"Sep 18, 2015","$404,958","$1,218,456"
gr527520261,Argentina,"Sep 10, 2015","$860,293","$2,551,164"
gr527520261,Bolivia,"Sep 17, 2015","$77,433","$276,670"
gr527520261,Brazil,"Sep 17, 2015","$2,580,766","$6,937,082"
gr527520261,Central America,"Sep 18, 2015",–,"$1,454,025"
gr527520261,Chile,"Sep 10, 2015","$426,488","$2,024,589"
gr527520261,Colombia,"Sep 10, 2015","$531,030","$1,451,779"
gr527520261,Dominican Republic,,–,"$63,846"
gr527520261,Ecuador,"Sep 18, 2015","$354,614","$962,420"
gr527520261,Jamaica,,–,"$15,388"
gr527520261,Mexico,"Sep 10, 2015","$3,267,364","$9,511,948"
gr527520261,Peru,"Sep 17, 2015","$751,673","$1,837,281"
gr527520261,Puerto Rico,"Sep 11, 2015",–,"$1,138,235"
gr527520261,Trinidad & Tobago,,–,"$82,814"
gr527520261,Uruguay,"Sep 17, 2015","$33,952","$108,493"
gr527520261,Venezuela,"Sep 18, 2015","$1,181,924","$5,208,364"
gr527520261,Austria,"Sep 25, 2015","$243,383","$657,491"
gr527520261,Bahrain,"Sep 17, 2015","$154,646","$580,399"
gr527520261,Belgium,"Sep 23, 2015","$693,823","$3,006,949"
gr527520261,Bulgaria,"Sep 11, 2015",–,"$325,405"
gr527520261,Croatia,"Sep 17, 2015","$60,183","$190,130"
gr527520261,Czech Republic,"Sep 18, 2015","$167,772","$436,520"
gr527520261,Denmark,"Sep 10, 2015","$451,010","$1,718,542"
gr527520261,E/W Africa,,–,"$50,205"
gr527520261,Egypt,,–,"$94,199"
gr527520261,Estonia,"Sep 18, 2015","$87,038","$189,051"
gr527520261,Ethiopia,"Sep 18, 2015","$2,889","$5,003"
gr527520261,Finland,"Sep 18, 2015","$261,654","$759,225"
gr527520261,France,"Oct 7, 2015","$7,837,438","$25,362,216"
gr527520261,Germany,"Sep 24, 2015","$1,855,506","$5,573,737"
gr527520261,Ghana,"Sep 24, 2015",–,"$529,272"
gr527520261,Greece,"Sep 24, 2015","$242,827","$547,028"
gr527520261,Hungary,"Sep 17, 2015","$225,822","$679,949"
gr527520261,Iceland,"Sep 11, 2015","$41,643","$115,274"
gr527520261,Iraq,,–,"$33,945"
gr527520261,Israel,"Sep 17, 2015","$272,909","$1,191,746"
gr527520261,Italy,"Oct 16, 2015","$1,496,832","$2,842,934"
gr527520261,Jordan,"Sep 17, 2015","$45,318","$136,286"
gr527520261,Kenya,"Sep 18, 2015","$20,074","$69,860"
gr527520261,Kuwait,,–,"$456,884"
gr527520261,Latvia,"Sep 18, 2015","$36,900","$135,948"
gr527520261,Lebanon,"Sep 17, 2015","$118,516","$368,150"
gr527520261,Lithuania,"Sep 11, 2015","$53,904","$148,629"
gr527520261,Netherlands,"Sep 17, 2015","$1,068,847","$4,025,266"
gr527520261,Nigeria,"Sep 18, 2015","$30,806","$30,806"
gr527520261,Norway,"Sep 18, 2015","$659,951","$1,637,349"
gr527520261,Oman,"Sep 17, 2015","$141,629","$339,099"
gr527520261,Poland,"Sep 18, 2015","$327,056","$1,047,183"
gr527520261,Portugal,"Sep 17, 2015","$307,750","$879,902"
gr527520261,Qatar,"Sep 17, 2015","$218,867","$569,380"
gr527520261,Romania,"Sep 11, 2015",–,"$587,397"
gr527520261,Russia,"Sep 18, 2015",–,"$7,819,016"
gr527520261,Serbia and Montenegro,"Sep 10, 2015","$24,308","$103,671"
gr527520261,Slovakia,"Sep 17, 2015","$89,122","$176,149"
gr527520261,Slovenia,"Sep 18, 2015",–,"$62,071"
gr527520261,South Africa,"Sep 25, 2015","$342,162","$1,135,750"
gr527520261,Spain,"Sep 18, 2015","$1,808,371","$5,793,258"
gr527520261,Sweden,"Sep 16, 2015","$630,450","$2,072,233"
gr527520261,Switzerland,,–,"$530,241"
gr527520261,Switzerland (French),"Sep 23, 2015","$232,318","$800,333"
gr527520261,Switzerland (German),"Sep 24, 2015","$291,232","$750,217"
gr527520261,Turkey,"Sep 18, 2015","$636,311","$3,120,490"
gr527520261,Ukraine,"Sep 17, 2015","$327,094","$809,542"
gr527520261,United Arab Emirates,"Sep 17, 2015","$1,202,168","$3,025,337"
gr527520261,United Kingdom,"Sep 10, 2015","$4,320,238","$13,288,343"
gr527520261,Domestic,"Sep 18, 2015","$30,316,510","$81,697,192"
gr167465477,China,"Feb 24, 2017","$94,335,503","$159,548,686"
gr167465477,Australia,"Jan 26, 2017","$946,226","$2,351,188"
gr167465477,Hong Kong,"Jan 26, 2017","$1,652,160","$4,839,957"
gr167465477,India,"Feb 3, 2017","$686,367","$1,155,308"
gr167465477,Indonesia,"Jan 25, 2017","$2,579,843","$6,090,864"
gr167465477,Japan,"Dec 23, 2016","$5,279,027","$36,482,592"
gr167465477,Malaysia,"Jan 19, 2017","$1,168,868","$2,835,926"
gr167465477,New Zealand,"Jan 26, 2017","$134,676","$314,581"
gr167465477,Pakistan,"Jan 27, 2017","$54,784","$99,821"
gr167465477,Philippines,"Feb 1, 2017","$1,113,788","$1,874,073"
gr167465477,Russia/CIS,"Feb 16, 2017","$1,800,517","$6,257,242"
gr167465477,Singapore,"Feb 2, 2017","$672,676","$1,528,987"
gr167465477,South Korea,"Jan 25, 2017","$2,047,529","$5,520,764"
gr167465477,Taiwan,"Jan 26, 2017","$2,359,795","$7,905,687"
gr167465477,Thailand,"Jan 26, 2017","$1,283,464","$3,325,690"
gr167465477,Vietnam,"Feb 10, 2017","$481,966","$1,200,838"
gr167465477,Argentina,"Jan 26, 2017","$654,504","$1,960,850"
gr167465477,Bolivia,"Jan 26, 2017","$170,930","$669,123"
gr167465477,Brazil,"Jan 26, 2017","$2,325,144","$6,004,832"
gr167465477,Chile,"Jan 26, 2017","$405,623","$1,321,882"
gr167465477,Colombia,"Jan 26, 2017","$739,400","$1,764,477"
gr167465477,Dominican Republic,"Jan 26, 2017","$34,208","$79,824"
gr167465477,Ecuador,"Jan 27, 2017","$423,114","$1,238,536"
gr167465477,Mexico,"Jan 27, 2017","$3,198,531","$7,212,254"
gr167465477,Paraguay,"Jan 26, 2017","$9,220","$97,511"
gr167465477,Peru,"Jan 26, 2017","$757,296","$2,039,054"
gr167465477,Trinidad & Tobago,"Jan 25, 2017",–,"$133,972"
gr167465477,Uruguay,"Jan 26, 2017","$39,978","$127,453"
gr167465477,Venezuela,"Jan 27, 2017","$101,534","$447,785"
gr167465477,Bulgaria,"Jan 27, 2017","$44,927","$124,787"
gr167465477,Croatia,"Jan 26, 2017","$29,179","$73,701"
gr167465477,Czech Republic,"Jan 26, 2017","$96,287","$191,825"
gr167465477,Denmark,"Feb 2, 2017","$16,335","$26,707"
